student_id,RegEventId,semester_credits,SGPA,CGPA_to_date
2035,25,26.00,4.23,4.23
2036,25,26.00,6.08,6.08
2037,25,26.00,6.23,6.23
2038,25,26.00,6.77,6.77
2039,25,26.00,7.62,7.62
204,1,26.00,6.15,6.15
2040,25,26.00,7.38,7.38
2041,25,26.00,6.46,6.46
2042,25,26.00,7.27,7.27
2043,25,26.00,6.27,6.27
2044,25,26.00,7.77,7.77
2045,25,26.00,7.46,7.46
2046,25,26.00,6.54,6.54
2047,25,26.00,7.15,7.15
2048,25,26.00,5.23,5.23
2049,25,26.00,6.15,6.15
205,1,26.00,8.73,8.73
2050,25,26.00,8.08,8.08
2051,25,26.00,6.65,6.65
2052,25,26.00,7.15,7.15
2053,25,26.00,8.08,8.08
2054,25,26.00,7.04,7.04
2055,25,26.00,4.35,4.35
2056,25,26.00,5.54,5.54
2057,25,26.00,6.58,6.58
2058,25,26.00,6.54,6.54
2059,25,26.00,7.92,7.92
206,1,26.00,8.50,8.50
2060,25,26.00,6.35,6.35
2061,25,26.00,5.08,5.08
2062,25,26.00,5.85,5.85
2063,25,26.00,6.35,6.35
2064,25,26.00,8.27,8.27
2065,25,26.00,6.38,6.38
2066,25,26.00,4.15,4.15
2067,25,26.00,8.58,8.58
2069,25,26.00,7.31,7.31
207,1,26.00,7.58,7.58
2070,25,26.00,6.04,6.04
2071,25,26.00,5.58,5.58
2072,25,26.00,7.54,7.54
2073,25,26.00,6.88,6.88
2074,25,26.00,7.73,7.73
2075,25,26.00,8.08,8.08
2076,25,26.00,8.23,8.23
2077,25,26.00,7.42,7.42
2078,25,26.00,8.85,8.85
2079,25,26.00,5.77,5.77
208,1,26.00,7.62,7.62
2080,25,26.00,7.88,7.88
2081,25,26.00,8.58,8.58
2082,25,26.00,8.08,8.08
2083,25,26.00,5.27,5.27
2084,25,26.00,6.58,6.58
2085,25,26.00,5.35,5.35
2086,25,26.00,7.46,7.46
2087,25,26.00,7.92,7.92
2088,25,26.00,5.23,5.23
2089,25,26.00,5.62,5.62
209,1,26.00,6.50,6.50
2090,25,26.00,5.62,5.62
2091,25,26.00,5.77,5.77
2092,25,26.00,5.77,5.77
2093,25,26.00,4.85,4.85
2094,25,26.00,6.69,6.69
2095,25,26.00,6.85,6.85
2096,25,26.00,7.35,7.35
2097,25,26.00,6.23,6.23
2098,25,26.00,7.58,7.58
2099,25,26.00,6.54,6.54
21,2,26.00,6.62,6.62
210,1,26.00,7.88,7.88
2100,25,26.00,7.73,7.73
2101,25,26.00,8.69,8.69
2102,25,26.00,8.54,8.54
2103,25,26.00,5.85,5.85
2104,25,26.00,6.12,6.12
2105,25,26.00,5.92,5.92
2106,25,26.00,6.88,6.88
2107,25,26.00,6.19,6.19
2108,33,24.00,7.75,7.75
2109,33,24.00,7.92,7.92
211,1,26.00,7.15,7.15
2110,33,24.00,5.50,5.50
2111,33,24.00,4.83,4.83
2112,33,24.00,7.67,7.67
2113,33,24.00,6.50,6.50
2114,33,24.00,6.50,6.50
2115,33,24.00,6.50,6.50
2116,33,24.00,6.67,6.67
2117,33,24.00,7.25,7.25
2118,33,24.00,7.67,7.67
2119,33,24.00,8.58,8.58
212,1,26.00,7.27,7.27
2120,33,24.00,8.58,8.58
2121,33,24.00,5.67,5.67
2122,33,24.00,7.75,7.75
2123,33,24.00,7.67,7.67
2124,33,24.00,7.58,7.58
2125,33,24.00,8.67,8.67
2126,33,24.00,8.42,8.42
2127,33,24.00,6.83,6.83
2128,33,24.00,6.00,6.00
2129,33,24.00,7.33,7.33
213,1,26.00,8.15,8.15
2130,33,24.00,4.92,4.92
2131,33,24.00,7.33,7.33
2132,33,24.00,7.50,7.50
2133,33,24.00,7.17,7.17
2134,33,24.00,6.67,6.67
2135,33,24.00,6.00,6.00
2136,33,24.00,7.67,7.67
2137,33,24.00,8.58,8.58
2138,33,24.00,5.17,5.17
2139,33,24.00,7.50,7.50
214,1,26.00,5.92,5.92
2140,33,24.00,6.75,6.75
2141,33,24.00,9.17,9.17
2142,33,24.00,5.83,5.83
2143,33,24.00,7.67,7.67
2145,33,24.00,7.08,7.08
2146,33,24.00,7.83,7.83
2147,33,24.00,7.83,7.83
2148,33,24.00,7.17,7.17
2149,33,24.00,8.83,8.83
215,1,26.00,7.31,7.31
2150,33,24.00,7.67,7.67
2151,33,24.00,8.08,8.08
2152,33,24.00,7.33,7.33
2153,33,24.00,3.67,3.67
2154,33,24.00,7.92,7.92
2155,33,24.00,6.33,6.33
21558,763,20.00,5.75,5.75
21559,763,20.00,6.65,6.65
2156,33,24.00,8.17,8.17
21560,763,20.00,5.75,5.75
21561,763,20.00,4.75,4.75
21562,763,20.00,4.50,4.50
21563,763,20.00,4.30,4.30
21564,763,20.00,5.00,5.00
21565,763,20.00,3.25,3.25
21566,763,20.00,3.80,3.80
21567,763,20.00,6.50,6.50
21568,763,20.00,5.25,5.25
21569,763,20.00,6.60,6.60
2157,33,24.00,7.83,7.83
21570,763,20.00,2.95,2.95
21571,763,20.00,4.40,4.40
21572,763,20.00,5.90,5.90
21573,763,20.00,4.30,4.30
21574,763,20.00,4.70,4.70
21575,763,20.00,4.75,4.75
21576,763,20.00,7.05,7.05
21577,763,20.00,6.60,6.60
21578,763,20.00,4.70,4.70
21579,763,20.00,2.65,2.65
2158,33,24.00,6.92,6.92
21580,763,20.00,4.80,4.80
21581,763,20.00,5.90,5.90
21582,763,20.00,3.20,3.20
21583,763,20.00,5.85,5.85
21584,763,20.00,5.10,5.10
21585,763,20.00,4.55,4.55
21586,763,20.00,5.25,5.25
21587,763,20.00,5.65,5.65
21588,763,20.00,4.45,4.45
21589,763,20.00,3.85,3.85
2159,33,24.00,3.33,3.33
21590,763,20.00,4.85,4.85
21591,763,20.00,4.25,4.25
21592,763,20.00,5.00,5.00
21593,763,20.00,5.30,5.30
21594,763,20.00,3.80,3.80
21595,763,20.00,3.10,3.10
21596,763,20.00,5.75,5.75
21597,763,20.00,4.35,4.35
21598,763,20.00,2.70,2.70
21599,763,20.00,6.90,6.90
216,1,26.00,6.12,6.12
2160,33,24.00,7.25,7.25
21600,763,20.00,3.80,3.80
21601,763,20.00,5.15,5.15
21602,763,20.00,6.55,6.55
21603,763,20.00,1.90,1.90
21604,763,20.00,4.20,4.20
21605,763,20.00,5.55,5.55
21606,763,20.00,3.00,3.00
21607,763,20.00,5.40,5.40
21608,763,20.00,6.20,6.20
21609,763,20.00,4.60,4.60
2161,33,24.00,6.67,6.67
21610,763,20.00,5.15,5.15
21611,763,20.00,5.15,5.15
21612,763,20.00,4.95,4.95
21613,763,20.00,3.35,3.35
21614,763,20.00,5.10,5.10
21615,763,20.00,4.55,4.55
21616,763,20.00,6.00,6.00
21617,763,20.00,5.40,5.40
21618,763,20.00,6.20,6.20
21619,763,20.00,5.35,5.35
2162,33,24.00,4.50,4.50
21620,763,20.00,5.85,5.85
21621,763,20.00,5.60,5.60
21622,763,20.00,6.15,6.15
21623,763,20.00,5.85,5.85
21624,763,20.00,4.55,4.55
21625,763,20.00,3.65,3.65
21626,763,20.00,5.00,5.00
21627,763,20.00,5.75,5.75
21628,763,20.00,4.10,4.10
21629,763,20.00,5.20,5.20
2163,33,24.00,7.33,7.33
21630,763,20.00,5.00,5.00
21631,763,20.00,4.50,4.50
21632,763,20.00,4.45,4.45
21633,763,20.00,5.10,5.10
21634,763,20.00,3.90,3.90
21635,763,20.00,5.85,5.85
21636,763,20.00,4.95,4.95
21637,763,20.00,4.40,4.40
21638,763,20.00,4.80,4.80
21639,763,20.00,4.00,4.00
2164,33,24.00,3.67,3.67
21640,763,20.00,2.85,2.85
21641,763,20.00,4.70,4.70
21642,763,20.00,4.60,4.60
21643,763,20.00,6.70,6.70
21644,763,20.00,5.65,5.65
21645,763,20.00,5.50,5.50
21646,763,20.00,6.25,6.25
21647,763,20.00,4.95,4.95
21648,764,19.00,3.79,3.79
21649,764,19.00,3.53,3.53
2165,33,24.00,8.17,8.17
21650,764,19.00,2.95,2.95
21651,764,19.00,5.47,5.47
21652,764,19.00,5.26,5.26
21653,764,19.00,6.21,6.21
21654,764,19.00,6.37,6.37
21655,764,19.00,4.89,4.89
21656,764,19.00,4.42,4.42
21657,764,19.00,7.42,7.42
21658,764,19.00,2.26,2.26
21659,764,19.00,4.63,4.63
2166,33,24.00,5.00,5.00
21660,764,19.00,4.53,4.53
21661,764,19.00,7.37,7.37
21662,764,19.00,4.74,4.74
21663,764,19.00,5.53,5.53
21664,764,19.00,2.89,2.89
21665,764,19.00,5.79,5.79
21666,764,19.00,4.37,4.37
21667,764,19.00,4.11,4.11
21668,764,19.00,3.53,3.53
21669,764,19.00,5.26,5.26
2167,33,24.00,6.75,6.75
21670,764,19.00,5.00,5.00
21671,764,19.00,6.00,6.00
21672,764,19.00,5.74,5.74
21673,764,19.00,6.47,6.47
21674,764,19.00,4.95,4.95
21675,764,19.00,4.53,4.53
21676,764,19.00,6.47,6.47
21677,764,19.00,2.63,2.63
21678,764,19.00,5.21,5.21
21679,764,19.00,3.05,3.05
2168,33,24.00,7.92,7.92
21680,764,19.00,5.16,5.16
21681,764,19.00,4.79,4.79
21682,764,19.00,4.00,4.00
21683,764,19.00,4.79,4.79
21684,764,19.00,5.74,5.74
21685,764,19.00,5.74,5.74
21686,764,19.00,6.16,6.16
21687,764,19.00,4.32,4.32
21688,764,19.00,4.05,4.05
21689,764,19.00,5.68,5.68
2169,33,24.00,7.33,7.33
21690,764,19.00,3.53,3.53
21691,764,19.00,3.89,3.89
21692,764,19.00,6.42,6.42
21693,764,19.00,4.16,4.16
21694,764,19.00,5.53,5.53
21695,764,19.00,4.05,4.05
21696,764,19.00,5.16,5.16
21697,764,19.00,3.79,3.79
21698,764,19.00,5.53,5.53
21699,764,19.00,3.74,3.74
217,1,26.00,5.54,5.54
2170,33,24.00,8.42,8.42
21700,764,19.00,3.68,3.68
21701,764,19.00,4.68,4.68
21702,764,19.00,3.26,3.26
21703,764,19.00,4.16,4.16
21704,764,19.00,6.21,6.21
21705,764,19.00,6.42,6.42
21706,764,19.00,5.68,5.68
21707,764,19.00,2.42,2.42
21708,764,19.00,3.32,3.32
21709,764,19.00,4.95,4.95
2171,33,24.00,7.67,7.67
21710,764,19.00,3.32,3.32
21711,764,19.00,5.95,5.95
21712,764,19.00,4.58,4.58
21713,764,19.00,6.21,6.21
21714,764,19.00,5.11,5.11
21715,764,19.00,5.26,5.26
21716,764,19.00,6.37,6.37
21717,764,19.00,3.47,3.47
21718,764,19.00,5.89,5.89
21719,764,19.00,4.79,4.79
2172,33,24.00,6.00,6.00
21720,764,19.00,4.11,4.11
21721,764,19.00,4.63,4.63
21722,764,19.00,4.95,4.95
21723,764,19.00,4.26,4.26
21724,764,19.00,4.37,4.37
21725,764,19.00,5.58,5.58
21726,764,19.00,3.79,3.79
21727,764,19.00,2.11,2.11
21728,764,19.00,5.42,5.42
21729,764,19.00,5.21,5.21
2173,33,24.00,5.33,5.33
21730,764,19.00,7.37,7.37
21731,764,19.00,5.11,5.11
21732,764,19.00,6.58,6.58
21733,764,19.00,4.11,4.11
21734,764,19.00,3.63,3.63
2174,33,24.00,5.83,5.83
2175,33,24.00,7.83,7.83
2176,33,24.00,6.83,6.83
2177,33,24.00,6.00,6.00
2178,33,24.00,5.92,5.92
2179,33,24.00,5.83,5.83
218,1,26.00,4.08,4.08
2180,33,24.00,7.08,7.08
2181,33,24.00,8.42,8.42
2182,33,24.00,4.67,4.67
2183,33,24.00,6.75,6.75
2184,26,25.00,6.32,6.32
2185,26,25.00,5.00,5.00
2186,26,25.00,5.56,5.56
2187,26,25.00,7.60,7.60
2188,26,25.00,6.60,6.60
2189,26,25.00,6.32,6.32
219,1,26.00,8.77,8.77
2190,26,25.00,7.08,7.08
2191,26,25.00,5.20,5.20
2192,26,25.00,4.84,4.84
2193,26,25.00,7.68,7.68
2194,26,25.00,7.20,7.20
2195,26,25.00,8.24,8.24
2196,26,25.00,5.56,5.56
2197,26,25.00,5.36,5.36
2198,26,25.00,5.08,5.08
2199,26,25.00,5.20,5.20
22,2,26.00,7.58,7.58
220,1,26.00,7.04,7.04
2200,26,25.00,7.60,7.60
2201,26,25.00,7.88,7.88
22017,771,16.00,4.13,4.13
22018,771,16.00,6.50,6.50
22019,771,16.00,4.88,4.88
2202,26,25.00,6.20,6.20
22020,771,16.00,5.44,5.44
22021,771,16.00,7.50,7.50
22022,771,16.00,5.00,5.00
22023,771,16.00,6.75,6.75
22024,771,16.00,6.56,6.56
22025,771,16.00,6.38,6.38
22026,771,16.00,5.44,5.44
22027,771,16.00,5.63,5.63
22028,771,16.00,4.13,4.13
22029,771,16.00,7.06,7.06
2203,26,25.00,6.68,6.68
22030,771,16.00,5.19,5.19
22031,771,16.00,5.19,5.19
22032,771,16.00,5.00,5.00
22033,771,16.00,5.75,5.75
22034,771,16.00,4.06,4.06
22035,771,16.00,5.19,5.19
22036,771,16.00,5.06,5.06
22037,771,16.00,3.50,3.50
22038,771,16.00,5.69,5.69
22039,771,16.00,4.81,4.81
2204,26,25.00,7.08,7.08
22040,771,16.00,5.13,5.13
22041,771,16.00,6.94,6.94
22042,771,16.00,3.38,3.38
22043,771,16.00,1.31,1.31
22044,771,16.00,4.31,4.31
22045,771,16.00,3.56,3.56
22046,771,16.00,4.88,4.88
22047,771,16.00,3.56,3.56
22048,771,16.00,6.56,6.56
22049,771,16.00,3.88,3.88
2205,26,25.00,5.20,5.20
22050,771,16.00,2.63,2.63
22051,771,16.00,5.00,5.00
22052,771,16.00,4.13,4.13
22053,771,16.00,5.31,5.31
22054,771,16.00,3.88,3.88
22055,771,16.00,4.13,4.13
22056,771,16.00,3.56,3.56
22057,771,16.00,4.94,4.94
22058,771,16.00,3.56,3.56
22059,771,16.00,6.31,6.31
2206,26,25.00,7.88,7.88
22060,771,16.00,4.38,4.38
22061,771,16.00,3.31,3.31
22062,771,16.00,5.50,5.50
22063,771,16.00,2.75,2.75
22064,771,16.00,4.25,4.25
22065,771,16.00,6.00,6.00
22066,771,16.00,5.31,5.31
22067,771,16.00,4.25,4.25
22068,771,16.00,5.00,5.00
22069,771,16.00,4.06,4.06
2207,26,25.00,8.20,8.20
22070,771,16.00,5.75,5.75
22071,771,16.00,3.38,3.38
22072,771,16.00,4.31,4.31
22073,771,16.00,5.13,5.13
22074,771,16.00,6.19,6.19
22075,771,16.00,5.19,5.19
22076,771,16.00,6.38,6.38
22077,771,16.00,4.50,4.50
22078,771,16.00,4.94,4.94
22079,771,16.00,5.38,5.38
2208,26,25.00,5.56,5.56
22080,771,16.00,6.19,6.19
22081,771,16.00,5.06,5.06
22082,771,16.00,4.25,4.25
22083,771,16.00,5.63,5.63
22084,771,16.00,7.88,7.88
22085,771,16.00,4.94,4.94
22086,771,16.00,6.94,6.94
22087,771,16.00,6.38,6.38
22088,771,16.00,7.69,7.69
22089,771,16.00,5.75,5.75
2209,26,25.00,6.48,6.48
22090,771,16.00,5.19,5.19
22091,771,16.00,5.56,5.56
22092,771,16.00,3.75,3.75
22093,771,16.00,4.88,4.88
22094,771,16.00,5.56,5.56
22095,771,16.00,4.50,4.50
22096,771,16.00,6.00,6.00
22097,771,16.00,4.44,4.44
22098,771,16.00,5.94,5.94
22099,771,16.00,5.38,5.38
221,1,26.00,6.85,6.85
2210,26,25.00,6.64,6.64
22100,771,16.00,3.13,3.13
22101,771,16.00,5.44,5.44
22102,771,16.00,4.69,4.69
22103,771,16.00,3.38,3.38
22104,771,16.00,4.00,4.00
22105,771,16.00,5.75,5.75
22106,771,16.00,5.38,5.38
22107,772,18.00,6.28,6.28
22108,772,18.00,5.44,5.44
22109,772,18.00,4.17,4.17
2211,26,25.00,4.24,4.24
22110,772,18.00,6.89,6.89
22111,772,18.00,4.44,4.44
22112,772,18.00,5.33,5.33
22113,772,18.00,4.61,4.61
22114,772,18.00,5.83,5.83
22115,772,18.00,5.83,5.83
22116,772,18.00,3.78,3.78
22117,772,18.00,7.72,7.72
22118,772,18.00,5.17,5.17
22119,772,18.00,5.39,5.39
2212,26,25.00,5.88,5.88
22120,772,18.00,3.39,3.39
22121,772,18.00,5.28,5.28
22122,772,18.00,5.94,5.94
22123,772,18.00,4.17,4.17
22124,772,18.00,3.56,3.56
22125,772,18.00,5.11,5.11
22126,772,18.00,5.44,5.44
22127,772,18.00,3.67,3.67
22128,772,18.00,4.33,4.33
22129,772,18.00,6.67,6.67
2213,26,25.00,6.52,6.52
22130,772,18.00,5.50,5.50
22131,772,18.00,5.78,5.78
22132,772,18.00,4.33,4.33
22133,772,18.00,5.83,5.83
22134,772,18.00,5.61,5.61
22135,772,18.00,4.39,4.39
22136,772,18.00,5.28,5.28
22137,772,18.00,6.28,6.28
22138,772,18.00,6.33,6.33
22139,772,18.00,5.28,5.28
2214,26,25.00,7.76,7.76
22140,772,18.00,3.50,3.50
22141,772,18.00,6.67,6.67
22142,772,18.00,7.17,7.17
22143,772,18.00,6.56,6.56
22144,772,18.00,3.17,3.17
22145,772,18.00,5.72,5.72
22146,772,18.00,6.06,6.06
22147,772,18.00,4.33,4.33
22148,772,18.00,5.89,5.89
22149,772,18.00,4.94,4.94
2215,26,25.00,6.60,6.60
22150,772,18.00,3.78,3.78
22151,772,18.00,3.28,3.28
22152,772,18.00,5.11,5.11
22153,772,18.00,3.67,3.67
22154,772,18.00,4.39,4.39
22155,772,18.00,5.17,5.17
22156,772,18.00,5.06,5.06
22157,772,18.00,4.61,4.61
22158,772,18.00,6.72,6.72
22159,772,18.00,7.11,7.11
2216,26,25.00,6.64,6.64
22160,772,18.00,6.72,6.72
22161,772,18.00,5.83,5.83
22162,772,18.00,3.44,3.44
22163,772,18.00,7.00,7.00
22164,772,18.00,6.06,6.06
22165,772,18.00,6.22,6.22
22166,772,18.00,3.78,3.78
22167,772,18.00,5.06,5.06
22168,772,18.00,4.33,4.33
22169,772,18.00,5.22,5.22
2217,26,25.00,6.20,6.20
22170,772,18.00,3.06,3.06
22171,772,18.00,5.11,5.11
22172,772,18.00,4.17,4.17
22173,772,18.00,5.44,5.44
22174,772,18.00,5.67,5.67
22175,772,18.00,5.56,5.56
22176,772,18.00,5.11,5.11
22177,772,18.00,5.56,5.56
22178,772,18.00,4.72,4.72
22179,772,18.00,4.00,4.00
2218,26,25.00,6.64,6.64
22180,772,18.00,7.11,7.11
22181,772,18.00,2.67,2.67
22182,772,18.00,4.50,4.50
22183,772,18.00,5.56,5.56
22184,772,18.00,4.67,4.67
22185,772,18.00,5.56,5.56
22186,772,18.00,6.00,6.00
22187,772,18.00,7.28,7.28
22188,772,18.00,5.94,5.94
22189,772,18.00,3.94,3.94
2219,26,25.00,4.00,4.00
22190,772,18.00,5.72,5.72
22191,772,18.00,6.67,6.67
22192,772,18.00,5.22,5.22
22193,772,18.00,6.44,6.44
222,1,26.00,7.69,7.69
2220,26,25.00,5.64,5.64
2221,26,25.00,6.04,6.04
2222,26,25.00,7.08,7.08
2223,26,25.00,7.92,7.92
2224,26,25.00,5.28,5.28
2225,26,25.00,6.36,6.36
2226,26,25.00,7.40,7.40
2227,26,25.00,6.56,6.56
2228,26,25.00,8.00,8.00
2229,26,25.00,7.04,7.04
223,1,26.00,5.88,5.88
2230,26,25.00,7.00,7.00
2231,26,25.00,7.00,7.00
2232,26,25.00,6.04,6.04
2233,26,25.00,6.28,6.28
2234,26,25.00,8.88,8.88
2235,26,25.00,6.52,6.52
2236,26,25.00,3.76,3.76
2237,26,25.00,7.44,7.44
2238,26,25.00,7.88,7.88
2239,26,25.00,5.08,5.08
224,1,26.00,3.85,3.85
2240,26,25.00,8.40,8.40
2241,26,25.00,5.68,5.68
2242,26,25.00,8.44,8.44
2243,26,25.00,7.48,7.48
2244,26,25.00,6.24,6.24
2245,26,25.00,7.00,7.00
2246,26,25.00,8.00,8.00
2247,26,25.00,6.60,6.60
2248,26,25.00,7.08,7.08
2249,26,25.00,6.76,6.76
225,1,26.00,6.62,6.62
2250,26,25.00,8.28,8.28
2251,26,25.00,6.48,6.48
2252,26,25.00,6.28,6.28
2253,26,25.00,7.92,7.92
2254,26,25.00,7.92,7.92
2255,26,25.00,6.52,6.52
2256,26,25.00,7.24,7.24
2257,26,25.00,8.08,8.08
2258,26,25.00,6.44,6.44
2259,26,25.00,6.84,6.84
226,1,26.00,7.50,7.50
2260,26,25.00,5.68,5.68
2261,26,25.00,6.28,6.28
2262,26,25.00,7.52,7.52
2263,26,25.00,5.40,5.40
2264,26,25.00,8.12,8.12
2265,26,25.00,6.52,6.52
2266,34,24.00,7.50,7.50
2267,34,24.00,6.08,6.08
2268,34,24.00,6.92,6.92
2269,34,24.00,4.42,4.42
227,1,26.00,8.27,8.27
2270,34,24.00,6.08,6.08
2271,34,24.00,7.79,7.79
2272,34,24.00,6.46,6.46
2273,34,24.00,6.75,6.75
2274,34,24.00,6.46,6.46
2275,34,24.00,6.58,6.58
2276,34,24.00,7.46,7.46
2277,34,24.00,4.63,4.63
2278,34,24.00,5.88,5.88
2279,34,24.00,6.79,6.79
2280,34,24.00,7.21,7.21
2281,34,24.00,5.50,5.50
2282,34,24.00,5.13,5.13
2283,34,24.00,7.75,7.75
2284,34,24.00,7.08,7.08
2285,34,24.00,6.42,6.42
2286,34,24.00,6.33,6.33
2287,34,24.00,6.75,6.75
2288,34,24.00,8.25,8.25
2289,34,24.00,8.58,8.58
229,1,26.00,7.58,7.58
2290,34,24.00,6.58,6.58
2291,34,24.00,6.71,6.71
2292,34,24.00,7.63,7.63
2293,34,24.00,7.63,7.63
2294,34,24.00,6.17,6.17
2295,34,24.00,6.33,6.33
2296,34,24.00,7.96,7.96
2297,34,24.00,8.54,8.54
2298,34,24.00,7.42,7.42
2299,34,24.00,6.79,6.79
23,2,26.00,5.23,5.23
230,1,26.00,8.23,8.23
2300,34,24.00,6.17,6.17
2301,34,24.00,5.96,5.96
2302,34,24.00,8.88,8.88
2303,34,24.00,6.88,6.88
2304,34,24.00,5.25,5.25
2305,34,24.00,7.21,7.21
2306,34,24.00,4.71,4.71
2307,34,24.00,7.00,7.00
2308,34,24.00,5.92,5.92
2309,34,24.00,7.08,7.08
231,1,26.00,6.54,6.54
2310,34,24.00,6.79,6.79
2311,34,24.00,8.58,8.58
2312,34,24.00,6.79,6.79
2313,34,24.00,6.13,6.13
2314,34,24.00,8.46,8.46
2315,34,24.00,5.00,5.00
2316,34,24.00,4.50,4.50
2317,34,24.00,7.67,7.67
2318,34,24.00,7.83,7.83
2319,34,24.00,7.00,7.00
232,1,26.00,7.42,7.42
2320,34,24.00,5.13,5.13
2321,34,24.00,6.63,6.63
2322,34,24.00,7.67,7.67
2323,34,24.00,6.50,6.50
2324,34,24.00,7.42,7.42
2325,34,24.00,5.50,5.50
2326,34,24.00,5.33,5.33
2327,34,24.00,7.83,7.83
2328,34,24.00,5.08,5.08
2329,34,24.00,8.13,8.13
233,1,26.00,5.35,5.35
2330,34,24.00,7.75,7.75
2331,34,24.00,5.75,5.75
2332,34,24.00,7.54,7.54
2333,34,24.00,7.96,7.96
2334,34,24.00,5.63,5.63
2335,34,24.00,4.17,4.17
2336,34,24.00,6.29,6.29
2337,34,24.00,5.67,5.67
2338,34,24.00,6.71,6.71
2339,34,24.00,5.17,5.17
234,1,26.00,7.92,7.92
2340,34,24.00,6.21,6.21
2341,34,24.00,6.50,6.50
2342,34,24.00,8.71,8.71
2343,34,24.00,5.71,5.71
2344,34,24.00,4.21,4.21
2345,34,24.00,4.50,4.50
2346,34,24.00,7.42,7.42
2347,34,24.00,6.29,6.29
235,1,26.00,4.77,4.77
236,1,26.00,6.65,6.65
237,1,26.00,5.38,5.38
238,1,26.00,5.85,5.85
239,1,26.00,8.50,8.50
24,2,26.00,5.04,5.04
240,1,26.00,5.27,5.27
241,1,26.00,7.23,7.23
242,1,26.00,8.50,8.50
243,1,26.00,7.04,7.04
244,1,26.00,4.92,4.92
245,1,26.00,7.54,7.54
246,1,26.00,6.77,6.77
247,1,26.00,6.15,6.15
248,1,26.00,6.96,6.96
249,1,26.00,7.08,7.08
25,2,26.00,7.38,7.38
250,1,26.00,5.69,5.69
251,1,26.00,7.08,7.08
252,1,26.00,6.04,6.04
253,1,26.00,7.58,7.58
254,1,26.00,4.15,4.15
255,1,26.00,2.85,2.85
256,1,26.00,5.54,5.54
257,1,26.00,5.42,5.42
258,1,26.00,7.77,7.77
259,1,26.00,7.42,7.42
26,2,26.00,6.54,6.54
260,1,26.00,7.85,7.85
261,1,26.00,4.42,4.42
26178,1138,3.00,9.00,9.00
26179,1138,3.00,5.00,5.00
262,1,26.00,7.42,7.42
263,1,26.00,6.69,6.69
264,1,26.00,7.62,7.62
265,1,26.00,8.08,8.08
266,1,26.00,7.12,7.12
267,1,26.00,8.00,8.00
268,1,26.00,6.88,6.88
269,1,26.00,7.15,7.15
27,2,26.00,6.62,6.62
270,1,26.00,5.96,5.96
271,1,26.00,8.15,8.15
272,1,26.00,7.77,7.77
273,1,26.00,6.23,6.23
274,1,26.00,7.46,7.46
275,1,26.00,6.96,6.96
276,1,26.00,5.77,5.77
277,1,26.00,8.08,8.08
278,1,26.00,7.31,7.31
279,1,26.00,8.15,8.15
28,2,26.00,6.81,6.81
280,1,26.00,6.04,6.04
281,1,26.00,6.54,6.54
282,1,26.00,3.88,3.88
283,1,26.00,6.92,6.92
2835,65,24.00,5.42,5.42
2836,65,24.00,6.67,6.67
2837,65,24.00,8.46,8.46
2838,65,24.00,6.04,6.04
2839,65,24.00,7.75,7.75
284,1,26.00,6.81,6.81
2840,65,24.00,5.33,5.33
2842,65,24.00,6.67,6.67
2843,65,24.00,8.21,8.21
2844,65,24.00,6.88,6.88
2845,65,24.00,9.17,9.17
2846,65,24.00,7.29,7.29
2847,65,24.00,4.88,4.88
2848,65,24.00,7.79,7.79
2849,65,24.00,4.96,4.96
285,1,26.00,4.58,4.58
2850,65,24.00,4.08,4.08
2851,65,24.00,6.46,6.46
2852,65,24.00,5.92,5.92
2853,65,24.00,6.46,6.46
2854,65,24.00,6.79,6.79
2855,65,24.00,7.79,7.79
2856,65,24.00,5.83,5.83
2857,65,24.00,6.75,6.75
2858,65,24.00,6.67,6.67
2859,65,24.00,5.58,5.58
286,1,26.00,6.15,6.15
2860,65,24.00,6.75,6.75
2861,65,24.00,6.83,6.83
2862,65,24.00,7.42,7.42
2864,65,24.00,3.13,3.13
2865,65,24.00,7.21,7.21
2866,65,24.00,5.63,5.63
2867,65,24.00,7.63,7.63
2868,65,24.00,5.71,5.71
2869,65,24.00,7.00,7.00
287,1,26.00,3.96,3.96
2870,65,24.00,7.63,7.63
2871,65,24.00,7.13,7.13
2872,65,24.00,5.46,5.46
2873,65,24.00,3.75,3.75
2874,65,24.00,8.17,8.17
2875,65,24.00,6.75,6.75
2876,65,24.00,5.79,5.79
2877,65,24.00,6.79,6.79
2878,65,24.00,7.00,7.00
2879,65,24.00,6.54,6.54
288,1,26.00,5.69,5.69
2880,65,24.00,6.54,6.54
2881,65,24.00,7.50,7.50
2882,65,24.00,6.17,6.17
2883,65,24.00,5.96,5.96
2884,65,24.00,6.25,6.25
2885,65,24.00,6.67,6.67
2886,65,24.00,3.96,3.96
2887,65,24.00,7.88,7.88
2888,65,24.00,5.92,5.92
2889,65,24.00,6.54,6.54
289,1,26.00,5.96,5.96
2890,65,24.00,6.38,6.38
2891,65,24.00,5.54,5.54
2892,65,24.00,5.67,5.67
2893,65,24.00,7.46,7.46
2894,65,24.00,6.38,6.38
2895,65,24.00,5.38,5.38
2896,65,24.00,6.13,6.13
2897,65,24.00,5.75,5.75
2898,65,24.00,6.21,6.21
2899,65,24.00,7.00,7.00
29,2,26.00,6.38,6.38
290,1,26.00,6.50,6.50
2900,65,24.00,8.67,8.67
2901,65,24.00,7.25,7.25
