"id","AYear","ASem","BYear","BSem","Dept","Regulation","Mode","SubId","SubCode","SubName","Credits","OfferedBy","Type","Category","DistributionRatio","Distribution","DistributionNames","PromoteThreshold","RegEventId"
"1661",2020,2,3,2,5,"3","R","2151","ME391","New Venture Creation",3,7,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","678"
"1662",2020,2,3,2,5,"3","R","2152","HS390","Soft Skills",3,12,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","678"
"1663",2020,2,3,2,5,"3","R","2154","PH391","Advanced Materials",3,11,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","678"
"1664",2020,2,3,2,5,"3","R","2155","EC390","Communication Systems",3,6,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","678"
"1665",2020,2,3,2,5,"3","R","2156","BT390","Green Technology",3,1,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","678"
"1666",2020,2,3,2,5,"3","R","2157","MA390","Numerical Solution of Differential Equations",3,11,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","678"
"1667",2020,2,3,2,6,"3","R","2159","CH392","Industrial Pollution Control",3,2,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","679"
"1668",2020,2,3,2,6,"3","R","2160","CS390","Object Oriented Programming",3,4,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","679"
"1669",2020,2,3,2,6,"3","R","2161","ME391","New Venture Creation",3,7,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","679"
"1670",2020,2,3,2,6,"3","R","2162","HS390","Soft Skills",3,12,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","679"
"1671",2020,2,3,2,6,"3","R","2164","MA390","Numerical Solution of Differential Equations",3,11,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","679"
"1672",2020,2,3,2,6,"3","R","2165","SM390","Marketing Management",3,12,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","679"
"1708",2020,1,4,1,5,"2","R","2210","MA440","Optimization Techniques",3,11,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","686"
"1709",2020,1,4,1,5,"2","R","2211","HS440","Corporate Communication",3,12,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","686"
"1710",2020,1,4,1,5,"2","R","2212","CE440","Building Technology",3,3,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","686"
"1711",2020,1,4,1,5,"2","R","2214","SM440","Human Resource Management",3,12,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","686"
"1712",2020,1,4,1,5,"2","R","2215","MM440","Metallurgy for Non-Metallurgists",3,8,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","686"
"1713",2020,1,4,1,5,"2","R","2216","CS440","Management Information Systems",3,4,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","686"
"1714",2020,1,4,1,6,"2","R","2217","MA440","Optimization Techniques",3,11,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","687"
"1715",2020,1,4,1,6,"2","R","2219","CS440","Management Information Systems",3,4,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","687"
"1716",2020,1,4,1,6,"2","R","2220","EE440","New Venture Creation",3,5,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","687"
"1717",2020,1,4,1,6,"2","R","2221","MM440","Metallurgy for Non-Metallurgists",3,8,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","687"
"1718",2020,1,4,1,6,"2","R","2222","PH440","Nanomaterials and Technology",3,11,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","687"
"1719",2020,1,4,1,6,"2","R","2224","HS440","Corporate Communication",3,12,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","687"
"1832",2021,1,4,1,5,"3","R","2371","EE403","Power Electronics Lab",2,5,"LAB","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+14","763"
"1833",2021,1,4,1,5,"3","R","2372","EE404","Embedded Systems Lab",2,5,"LAB","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+14","763"
"1834",2021,1,4,1,5,"3","R","2373","EE405","Power Systems Lab",2,5,"LAB","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+14","763"
"1835",2021,1,4,1,5,"3","R","2374","EE449","Project Work- Part A",2,5,"OTHER","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","763"
"1836",2021,1,4,1,5,"3","R","2376","EE402","HVDC & FACTS",3,5,"THEORY","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","763"
"1837",2021,2,4,2,5,"3","R","2377","EE463","Advanced Electrical Drive Systems",3,5,"THEORY","DEC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","771"
"1838",2021,2,4,2,5,"3","R","2378","EE464","Planning an Entrepreneurial Venture",3,5,"THEORY","DEC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","771"
"1839",2021,2,4,2,5,"3","R","2379","EE5163","Power Quality Improvement Techniques",3,5,"THEORY","DEC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","771"
"1840",2021,2,4,2,5,"3","R","2381","EE499","Project Work -Part B",4,5,"OTHER","PRC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","771"
"1849",2021,1,4,1,6,"3","R","2392","EC407","DSP & Instrumentation Lab",2,6,"LAB","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+14","764"
"1850",2021,1,4,1,6,"3","R","2393","EC401","Electronic Instrumentation",3,6,"THEORY","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","764"
"1851",2021,1,4,1,6,"3","R","2394","EC402","Cellular & Mobile Communication",3,6,"THEORY","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","764"
"1852",2021,1,4,1,6,"3","R","2396","EC449","Project Work Part - A",2,6,"OTHER","PRC","1","100+100+100+100","M1+MD+M2+E","0+0+0+14","764"
"1853",2021,1,4,1,6,"3","R","2397","EC4044","Digital Image Processing",3,6,"THEORY","DEC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","764"
"1854",2021,1,4,1,6,"3","R","2398","EC4051","Speech Processing",3,6,"THEORY","DEC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","764"
"1855",2021,2,4,2,6,"3","R","2399","SM453","Industrial and System Managemant",3,12,"THEORY","ESC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","772"
"1856",2021,2,4,2,6,"3","R","2401","EC451","Microwave and Lightwave Technologies",3,6,"THEORY","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","772"
"1857",2021,2,4,2,6,"3","R","2402","EC499","Project Work -Part B",4,6,"OTHER","PRC","1","100+100+100+100","M1+MD+M2+E","0+0+0+14","772"
"1858",2021,2,4,2,6,"3","R","2403","EC4533","5G Communication",3,6,"THEORY","DEC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","772"
"1859",2021,2,4,2,6,"3","R","2404","EC4543","Optical Communications",3,6,"THEORY","DEC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","772"
"1975",2021,1,4,1,5,"3","R","2552","BT440","Biosensors",3,1,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","763"
"1976",2021,1,4,1,5,"3","R","2554","CS440","Management Information Systems",3,4,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","763"
"1977",2021,1,4,1,5,"3","R","2555","ME440","Alternate Sources of Energy",3,7,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","763"
"1978",2021,1,4,1,5,"3","R","2556","HS440","Corporate Communication",3,12,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","763"
"1979",2021,1,4,1,5,"3","R","2557","SM440","Human Resource Management",3,12,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","763"
"1980",2021,1,4,1,5,"3","R","2559","MM440","Matallurgy for Non Metallurgists",3,8,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","763"
"1981",2021,1,4,1,6,"3","R","2560","BT440","Biosensors",3,1,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","764"
"1982",2021,1,4,1,6,"3","R","2561","ME440","Alternate Sources of Energy",3,7,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","764"
"1983",2021,1,4,1,6,"3","R","2562","MM440","Matallurgy for Non Metallurgists",3,8,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","764"
"1984",2021,1,4,1,6,"3","R","2564","SM440","Human Resource Management",3,12,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","764"
"1985",2021,1,4,1,6,"3","R","2565","PH440","Nanomaterials and Technology",3,11,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","764"
"1986",2021,1,4,1,6,"3","R","2566","CH440","Data driven Modelling",3,2,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","764"
"1987",2021,1,4,1,6,"3","R","2567","CS440","Management Information Systems",3,4,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","764"
"1996",2021,2,4,2,6,"3","R","2579","CE21-CH02","Nanotechnology and Nanosensors Part 1",0,6,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","772"
"1997",2021,2,4,2,6,"3","R","2580","CE21-CS01","Programming for Everybody (Getting Started With Python)",0,6,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","772"
"1998",2021,2,4,2,6,"3","R","2581","CE21-CS02","Crash Course on Python",0,6,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","772"
"1999",2021,2,4,2,6,"3","R","2582","CE21-CS05","SQL for Data Science",0,6,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","772"
"2000",2021,2,4,2,6,"3","R","2584","CE21-CS07","AWS Cloud Practitioner Essentials",0,6,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","772"
"2001",2021,2,4,2,6,"3","R","2585","CE21-CS08","Basic Image Classification with Tensorflow",0,6,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","772"
"2002",2021,2,4,2,6,"3","R","2586","CE21-CS09","Data Analytics with Python",0,6,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","772"
"2003",2021,2,4,2,6,"3","R","2587","CE21-CS10","Data Structures",0,6,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","772"
"2005",2021,2,4,2,6,"3","R","2590","CE21-CS14","Machine Learning",0,6,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","772"
"2006",2021,2,4,2,6,"3","R","2591","CE21-CS15","Neural Networks and Deep Learning",0,6,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","772"
"2007",2021,2,4,2,6,"3","R","2592","CE21-CS16","Ordered Data Structures",0,6,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","772"
"2008",2021,2,4,2,6,"3","R","2593","CE21-CS17","Python for Data Science, AI and Development ",0,6,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","772"
"2009",2021,2,4,2,6,"3","R","2595","CE21-CS19","Introduction to Web Development ",0,6,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","772"
"2010",2021,2,4,2,6,"3","R","2596","CE21-EC01","Introduction to Power Electronics",0,6,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","772"
"2011",2021,2,4,2,6,"3","R","2597","NOC21-CS03","Programming In Java",0,6,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","772"
"2012",2021,2,4,2,6,"3","R","2598","NOC21-CS63","Introduction to the Internet of Things",0,6,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","772"
"2013",2021,2,4,2,6,"3","R","2600","CE21-CS11","Introduction to Data Science In Python",0,6,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","772"
"2014",2021,2,4,2,6,"3","R","2601","CE21-ME09","Spring MVC, Spring Boot and Rest Controllers",0,6,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","772"
"2015",2021,2,4,2,6,"3","R","2602","NOC21-CS54","Problem Solving through Programming in C",0,6,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","772"
"2016",2021,2,4,2,5,"3","R","2603","CE21-EE01","Introduction to Battery Management Systems",0,5,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","771"
"2017",2021,2,4,2,5,"3","R","2605","NOC19-CS33","Big data computing ",0,5,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","771"
"2018",2021,2,4,2,5,"3","R","2606","NOC21-HS88","Psychology of Everyday",0,5,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","771"
"2019",2021,2,4,2,5,"3","R","2607","NOC21-MA77","Our Mathematical Senses",0,5,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","771"
"2020",2021,2,4,2,5,"3","R","2608","NOC22-CS08","Data Analytics with Python",0,5,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","771"
"2021",2021,2,4,2,5,"3","R","2610","NOC22-CS27","Design and analysis of Algorithms",0,5,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","771"
"2022",2021,2,4,2,5,"3","R","2611","NOC22-CS32","The Joy of Computing using Python",0,5,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","771"
"2023",2021,2,4,2,5,"3","R","2612","NOC22-DE01","Understanding Design",0,5,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","771"
"2024",2021,2,4,2,5,"3","R","2613","NOC22-EE31","Control Engineering",0,5,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","771"
"2025",2021,2,4,2,5,"3","R","2615","NOC22-MG62","Decision Making under Uncertainity",0,5,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","771"
"2026",2021,2,4,2,5,"3","R","2616","NOC22-CS26","Programming, Algorithms and Data Structures Using Python",0,5,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","771"
"2027",2021,2,4,2,5,"3","R","2617","NOC22-DE04","Innovation by Design",0,5,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","771"
"2028",2021,2,4,2,5,"3","R","2618","NOC22-EE53","Electric Vehicles and Renewable Energy",0,5,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","771"
"2087",2020,1,3,1,5,"2","B","2694","EE313","Utilization of Electrical Energy",3,5,"THEORY","DEC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","821"
"2105",2020,2,4,2,6,"1","R","2724","ME435","Industrial management",3,7,"THEORY","ESC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","908"
"2106",2020,2,4,2,6,"1","R","2725","EC452","Microwave and Optical communication Lab",2,6,"LAB","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","908"
"2107",2020,2,4,2,6,"1","R","2726","EC491","Seminar",1,6,"OTHER","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+30","908"
"2108",2020,2,4,2,6,"1","R","2727","EC451","Optical Fiber Communication",3,6,"THEORY","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","908"
"2109",2020,2,4,2,6,"1","R","2729","EC462","Radar Engineering",3,6,"THEORY","DEC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","908"
"2110",2020,1,4,2,6,"1","R","2730","ME435","Industrial management",3,7,"THEORY","ESC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","906"
"2111",2020,1,4,2,6,"1","R","2731","EC452","Microwave and Optical communication Lab",2,6,"LAB","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","906"
"2112",2020,1,4,2,6,"1","R","2732","EC491","Seminar",1,6,"OTHER","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+30","906"
"2113",2020,1,4,2,6,"1","R","2734","EC499","Project Work Part - B",4,6,"OTHER","PRC","1","100+100+100+100","M1+MD+M2+E","0+0+0+30","906"
"2114",2020,1,4,2,6,"1","R","2735","EC465","Advanced Digital Signal Processing",3,6,"THEORY","DEC","1","100+100+100+100","M1+MD+M2+E","0+0+0+0","906"
"2115",2020,2,4,1,6,"1","R","2736","EC403","Electronic Instrumentation and DSP Lab",2,6,"LAB","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","907"
"2116",2020,2,4,1,6,"1","R","2737","EC401","Electronic Instrumentation",3,6,"THEORY","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","907"
"2117",2020,2,4,1,6,"1","R","2739","EC449","Project Work Part - A",2,6,"OTHER","PRC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","907"
"2118",2020,2,4,1,6,"1","R","2740","EC414","Image Processing",3,6,"THEORY","DEC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","907"
"2119",2020,2,4,1,6,"1","R","2741","EC417","Satellite Communications",3,6,"THEORY","DEC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","907"
"2120",2020,2,4,1,6,"1","R","2742","EC411","Modern Radio Communications",3,6,"THEORY","DEC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","907"
"2130",2020,1,4,1,6,"1","R","2756","EC449","Project Work Part - A",2,6,"OTHER","PRC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","905"
"2131",2020,1,4,1,6,"1","R","2757","EC414","Image Processing",3,6,"THEORY","DEC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","905"
"2132",2020,1,4,1,6,"1","R","2758","EC417","Satellite Communications",3,6,"THEORY","DEC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","905"
"2133",2020,1,4,1,6,"1","R","2759","EC411","Modern Radio Communications",3,6,"THEORY","DEC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","905"
"2507",2021,2,4,2,6,"3","R","2583","CE21-CS06","Using Python to Interact with The Operating System",0,6,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","772"
"2508",2021,2,4,2,6,"3","R","2588","CE21-CS12","Introduction to Programming with MATLAB",0,6,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","772"
"2509",2021,2,4,2,6,"3","R","2589","CE21-CS13","Introduction to The Internet of Things and Embedded Systems",0,6,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","772"
"2510",2021,2,4,2,6,"3","R","2594","CE21-CS18","Server-Side Development with Nodejs, Express and Mongodb",0,6,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","772"
"2511",2021,2,4,2,6,"3","R","2599","NOC21-EE97","System Design through VERILOG",0,6,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","772"
"2512",2021,2,4,2,5,"3","R","2604","CE21-ME02","Wind Energy",0,5,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","771"
"2513",2021,2,4,2,5,"3","R","2609","NOC22-CS20","Cloud Computing",0,5,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","771"
"2514",2021,2,4,2,5,"3","R","2614","NOC22-MG39","Leadership ",0,5,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","771"
"2598",2022,1,4,1,5,"3","B","3324","PH440","Nanomaterials and Technology",3,11,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","1138"
"2643",2020,1,4,1,6,"1","R","2723","EE440","New Venture Creation",3,5,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","905"
"2644",2020,2,4,2,6,"1","R","2728","EC499","Project Work Part - B",4,6,"OTHER","PRC","1","100+100+100+100","M1+MD+M2+E","0+0+0+30","908"
"2645",2020,1,4,2,6,"1","R","2733","EC451","Optical Fiber Communication",3,6,"THEORY","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","906"
"2646",2020,2,4,1,6,"1","R","2738","EC402","Microwave Engineering",3,6,"THEORY","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","907"
"2883",2020,2,4,1,6,"1","R","2743","EC461","Cellular and Mobile Communications",3,6,"THEORY","DEC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","907"
"2885",2020,1,4,1,6,"1","R","2753","EC403","Electronic Instrumentation and DSP Lab",2,6,"LAB","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","905"
"2886",2020,1,4,1,6,"1","R","2754","EC401","Electronic Instrumentation",3,6,"THEORY","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","905"
"2887",2020,1,4,1,6,"1","R","2755","EC402","Microwave Engineering",3,6,"THEORY","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","905"
"2888",2020,1,4,1,6,"1","R","2760","EC461","Cellular and Mobile Communications",3,6,"THEORY","DEC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","905"
"4276",2015,1,1,1,10,"1","R","2","CS101","Problem Solving and Computer Programming",4,4,"THEORY","ESC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","2"
"4277",2015,1,1,1,10,"1","R","4","EA101","EAA: Games and Sports - I",0,12,"OTHER","MDC","1","100","End","30","2"
"4278",2015,1,1,1,10,"1","R","9","PH102","Physics Lab",2,11,"LAB","BSC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","2"
"4279",2015,1,1,1,9,"1","R","14","EE101","Basic Electrical Engineering",3,5,"THEORY","ESC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","1"
"4280",2015,2,1,2,9,"1","R","20","CS101","Problem Solving and Computer Programming",4,4,"THEORY","ESC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","3"
"4281",2015,2,1,2,9,"1","R","25","MA151","Mathematics - II",4,11,"THEORY","BSC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","3"
"4282",2015,2,1,2,10,"1","R","31","EA151","EAA: Games and Sports - II",0,12,"OTHER","MDC","1","100","End","30","4"
"4283",2015,2,1,2,10,"1","R","36","ME103","Workshop Practice",2,7,"THEORY","ESC","1","100","End","30","4"
"4284",2016,1,1,1,9,"1","R","41","EE101","Basic Electrical Engineering",3,5,"THEORY","ESC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","9"
"4285",2016,2,1,2,9,"1","R","47","CS101","Problem Solving and Computer Programming",4,4,"THEORY","ESC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","11"
"4286",2016,2,1,2,9,"1","R","52","MA151","Mathematics - II",4,11,"THEORY","BSC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","11"
"4287",2016,1,1,1,10,"1","R","59","EA101","EAA: Games and Sports - I",0,12,"OTHER","MDC","1","100","End","30","10"
"4288",2016,1,1,1,10,"1","R","64","PH102","Physics Lab",2,11,"LAB","BSC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","10"
"4289",2016,2,1,2,10,"1","R","70","MA151","Mathematics - II",4,11,"THEORY","BSC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","12"
"4302",2016,1,2,1,5,"1","R","140","EC235","Analog Electronics",4,6,"THEORY","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","25"
"4303",2016,1,2,1,5,"1","R","145","MA201","Mathematics - III",4,11,"THEORY","BSC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","25"
"4304",2016,2,2,2,6,"1","R","163","EC251","Electronic Devices and Circuits - II",4,6,"THEORY","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","34"
"4305",2016,2,2,2,6,"1","R","168","EC256","Digital System Design Lab",2,6,"LAB","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","34"
"4313",2017,1,1,1,10,"2","R","203","CS102","Problem Solving and Computer Programming Lab",2,4,"LAB","ESC","1","100+100+100+100","M1+MD+M2+E","0+0+0+14","65"
"4314",2017,1,1,1,10,"2","R","208","ME101","Basic Mechanical Engineering",3,7,"THEORY","ESC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","65"
"4315",2017,1,1,1,9,"2","R","214","CY102","Chemistry-Lab",2,11,"LAB","BSC","1","100+100+100+100","M1+MD+M2+E","0+0+0+14","66"
"4316",2017,1,1,1,9,"2","R","219","ME103","Workshop Practice",2,7,"THEORY","ESC","1","100+100+100+100","M1+MD+M2+E","0+0+0+14","66"
"4320",2017,2,1,2,10,"2","R","253","EE101","Basic Electrical Engineering",3,5,"THEORY","ESC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","83"
"4321",2017,2,1,2,9,"2","R","258","CS101","Problem Solving and Computer Programming",3,4,"THEORY","ESC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","84"
"4322",2017,2,1,2,9,"2","R","263","MA151","Mathematics - II",3,11,"THEORY","BSC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","84"
"4326",2017,1,2,1,5,"1","R","287","EC235","Analog Electronics",4,6,"THEORY","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","71"
"4330",2017,1,2,1,6,"1","R","310","EC202","Networks and Transmission Lines",3,6,"THEORY","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","72"
"4331",2017,1,2,1,6,"1","R","315","EE236","Network Analysis",3,5,"THEORY","ESC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","72"
"4408",2017,2,2,2,6,"1","R","382","EC251","Electronic Devices and Circuits - II",4,6,"THEORY","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","98"
"4409",2017,2,2,2,6,"1","R","387","EC256","Digital System Design Lab",2,6,"LAB","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","98"
"4410",2017,2,2,2,5,"1","R","390","EC290","Digital Electronics",4,6,"THEORY","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","97"
"4411",2017,2,2,2,5,"1","R","391","EC291","ICApplications Lab",2,6,"LAB","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","97"
"4417",2017,1,3,1,5,"1","R","427","EE304","Electrical Machines Lab - I",2,5,"LAB","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","79"
"4418",2017,1,3,1,6,"1","R","432","EC301","Pulse Circuits",4,6,"THEORY","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","80"
"4419",2017,1,3,1,6,"1","R","438","EC307","IC Applications Lab",2,6,"LAB","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","80"
"4429",2017,2,3,2,6,"1","R","523","MA390","Numerical Solution of Differential Equations",3,11,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","106"
